"country","isocode","year","POP","LPOP","YPOP","YL","KL","KY","TFP","ED15","ED25","I"
"Senegal","SEN",1998,9037.144,0.412451093512171,1217.539587,2951.961108,4020.78931708664,1.36207394677052,185.640840302485,4.06644,3.51802,1988634353.56129
"Senegal","SEN",1999,9252.822,0.413647939381039,1267.139865,3063.32933,4200.33913476498,1.37116799477939,189.859458060039,4.14152,3.58626,2516476257.89853
"Senegal","SEN",2000,9469.281,0.415518340064537,1282.185454,3085.749365,4480.26370449259,1.45192080578864,187.180005618152,4.2166,3.6545,2841375493.88874
"Senegal","SEN",2001,9716.196,0.41699572725913,1309.444822,3140.187624,4791.17685800443,1.52576133393628,186.269406233108,4.30734,3.7318,2962681378.81073
"Senegal","SEN",2002,9972.439,0.419678996513023,1275.486056,3039.1944,5067.81876506567,1.66748753059879,176.936780990502,4.39808,3.8091,2532737563.56528
"Senegal","SEN",2003,10240.144,0.421280591949419,1330.567209,3158.387152,5208.67613512345,1.64915695399316,182.203303185571,4.48882,3.8864,3197135185.63102
"Senegal","SEN",2004,10519.12,0.42278228925493,1373.284131,3248.206384,5468.26964093965,1.68347358341367,184.371437476716,4.57956,3.9637,3235645056.7873
"Senegal","SEN",2005,10804.122,0.424676331030328,1415.500169,3333.127056,5687.46221772545,1.70634425936071,186.729253373219,4.6703,4.041,3984447751.81934
"Senegal","SEN",2006,11096.111,0.42640369797741,1409.629776,3305.857296,6026.56831445572,1.82299711537691,181.660598693133,4.77594,4.123,3900482724.9643
"Senegal","SEN",2007,11394.298,0.428021446589969,1443.236321,3371.878518,6295.64200324004,1.86710226054474,182.610289396263,4.88158,4.205,4895886782.65354
"Senegal","SEN",2008,11698.343,0.429609243766444,1452.887018,3381.880253,6716.95799769856,1.98616080263045,179.239620200483,4.98722,4.287,4893139233.19939
"Senegal","SEN",2009,12008.068,0.431267879917718,1443.88617,3348.003033,7072.28748117301,2.11238980713701,174.42117484258,5.09286,4.369,4681011197.27341
"Senegal","SEN",2010,12323.252,0.433059514246967,1469.307153,3392.852725,7328.25532435207,2.15990964487033,174.675291913879,5.1985,4.451,5222656630.52245
"Singapore","SGP",1950,1022.1,NA,NA,NA,NA,NA,NA,2.6572,2.1436,NA
"Singapore","SGP",1951,1068.1,NA,NA,NA,NA,NA,NA,2.7402,2.21392,NA
"Singapore","SGP",1952,1127,NA,NA,NA,NA,NA,NA,2.8232,2.28424,NA
"Singapore","SGP",1953,1191.8,NA,NA,NA,NA,NA,NA,2.9062,2.35456,NA
"Singapore","SGP",1954,1248.2,NA,NA,NA,NA,NA,NA,2.9892,2.42488,NA
"Singapore","SGP",1955,1305.5,NA,NA,NA,NA,NA,NA,3.0722,2.4952,NA
"Singapore","SGP",1956,1371.6,NA,NA,NA,NA,NA,NA,3.19154,2.55728,NA
"Singapore","SGP",1957,1445.929,NA,NA,NA,NA,NA,NA,3.31088,2.61936,NA
"Singapore","SGP",1958,1518.8,NA,NA,NA,NA,NA,NA,3.43022,2.68144,NA
"Singapore","SGP",1959,1587.2,NA,NA,NA,NA,NA,NA,3.54956,2.74352,NA
"Singapore","SGP",1960,1646.4,0.330424850961368,4382.974351,13264.66317,42741.9739321872,3.22224344368234,379.383146999524,3.6689,2.8056,2878297619.75097
"Singapore","SGP",1961,1702.4,0.33236265079832,4494.307207,13522.2992,43716.2861034898,3.23290332930141,383.856990962379,3.7989,2.90972,2884969708.54002
"Singapore","SGP",1962,1750.2,0.334300450742401,4658.440914,13934.89271,44670.098869234,3.20562919276571,392.733539227391,3.9289,3.01384,3050855342.7865
"Singapore","SGP",1963,1795,0.336238250635162,4857.69378,14447.17777,45760.8153645252,3.16745706968104,403.910458642265,4.0589,3.11796,3466260433.75077
"Singapore","SGP",1964,1841.6,0.338176050627047,4617.890108,13655.28428,47252.2022512146,3.46036020066033,377.711372445525,4.1889,3.22208,3347413244.27323
"Singapore","SGP",1965,1886.9,0.340113850511164,4768.377165,14019.94408,48319.7130928103,3.44649827539186,384.920905791193,4.3189,3.3262,3619792468.73602
"Singapore","SGP",1966,1934.4,0.342051650312614,5025.839048,14693.21678,49524.9464523604,3.37059931762338,400.106445698053,4.49268,3.4107,3760110532.18936
"Singapore","SGP",1967,1977.6,0.343989450278464,5310.360413,15437.56766,50807.3349045793,3.29114897006899,416.808662060628,4.66646,3.4952,4037938916.36926
"Singapore","SGP",1968,2012,0.345927250260295,5887.648753,17019.90447,52480.9710748581,3.08350561939776,454.593439638115,4.84024,3.5797,4543423184.05017
"Singapore","SGP",1969,2042.5,0.347865050173944,6386.235409,18358.37031,54719.3036959626,2.98061880068714,483.563974416343,5.01402,3.6642,5219177953.79692
"Singapore","SGP",1970,2074.507,0.349802849988776,7218.389435,20635.59355,57554.2419735166,2.78907615785622,534.471459502373,5.1878,3.7487,6779206187.35911
"Singapore","SGP",1971,2112.9,0.361070057788261,8052.423814,22301.55517,60346.4271542931,2.70592910199693,568.570899873236,5.1553,3.77126,7947826726.55018
"Singapore","SGP",1972,2152.4,0.372337265529781,8799.768668,23633.865,63916.7717039096,2.70445700286049,591.102967885324,5.1228,3.79382,8678890471.57452
"Singapore","SGP",1973,2193,0.383604473194167,9617.826014,25072.24677,67554.1239245663,2.69437855108373,615.61514879479,5.0903,3.81638,9311975408.5405
"Singapore","SGP",1974,2229.8,0.394871680889704,10553.24025,26725.74601,71246.8178797415,2.66584954646666,644.675767622674,5.0578,3.83894,11210629938.6251
"Singapore","SGP",1975,2262.6,0.406138888785196,10567.648,26019.78853,76369.7802347682,2.93506536944819,613.286279883225,5.0253,3.8615,10325733501.1677
"Singapore","SGP",1976,2293.3,0.417406096549783,11150.21066,26713.09967,79701.7498911006,2.98362042876698,620.728471019586,5.06902,3.83332,10998888579.1379
"Singapore","SGP",1977,2325.3,0.428673304016852,11500.603,26828.36298,82980.8084256361,3.09302541073776,615.0847408231,5.11274,3.80514,10525909247.9297
"Singapore","SGP",1978,2353.6,0.439940512068444,12525.76449,28471.49591,85255.9853007591,2.99443294339918,646.897282200815,5.15646,3.77696,12318825059.5475
"Singapore","SGP",1979,2383.5,0.451207719593317,13904.07319,30815.23783,88613.7298368442,2.8756464683383,691.191706278216,5.20018,3.74878,14682272099.679
"Singapore","SGP",1980,2413.9,0.462474927322195,15392.81935,33283.57591,93395.9127640118,2.80606606142795,733.591047595236,5.2439,3.7206,17137100520.2369
"Singapore","SGP",1981,2535.368,0.468646307720124,15837.84277,33794.87368,96908.2333106917,2.8675424038659,735.750561228494,5.38832,3.9915,18351525951.0184
"Singapore","SGP",1982,2651.869,0.473691879265201,16536.91571,34910.70131,100773.297858257,2.88660193226743,750.199464027406,5.53274,4.2624,21125003043.538
"Singapore","SGP",1983,2689.263,0.478107441728324,17831.64609,37296.31571,108977.060283928,2.92192561676297,780.825946524275,5.67716,4.5333,23553696840.6205
"Singapore","SGP",1984,2743.297,0.480323411472216,18843.43607,39230.72584,117832.708476043,3.00358216558663,800.21076585177,5.82158,4.8042,25836055515.1138
"Singapore","SGP",1985,2749.897,0.476938797083001,18075.05904,37898.06816,130980.184721481,3.45611771472103,746.245753855743,5.966,5.0751,22528205448.9427
"Singapore","SGP",1986,2750.069,0.483282971172589,18025.4703,37297.96284,138447.99079333,3.71194511044052,720.979460821935,6.09914,5.21228,20455142815.9686
"Singapore","SGP",1987,2794.552,0.488544961000959,19346.13909,39599.50595,141672.704707465,3.57763818786899,759.616470042216,6.23228,5.34946,22071476284.4386
"Singapore","SGP",1988,2869.266,0.495186569228058,20453.13723,41303.9014,143499.272084376,3.47423045330956,788.934913869869,6.36542,5.48664,21624331950.9069
"Singapore","SGP",1989,2957.752,0.504761259169634,21888.21677,43363.50378,142855.960074142,3.29438231741849,829.516275078037,6.49856,5.62382,24543126119.0403
"Singapore","SGP",1990,3047.1,0.510505743311355,23624.49166,46276.64227,144657.991212708,3.12593965587876,881.551516057615,6.6317,5.761,29096095594.0195
"Singapore","SGP",1991,3144.576,0.515338904591825,24467.94279,47479.32394,148482.437127489,3.12730731623575,896.629101855307,6.77964,5.97058,29855294511.7229
"Singapore","SGP",1992,3235.865,0.518883214176934,25372.03659,48897.39328,152490.626347858,3.11858395957132,915.246320117795,6.92758,6.18016,32768674360.8579
"Singapore","SGP",1993,3328.154,0.513184548019754,27942.32473,54448.88167,160099.851536293,2.9403698776885,1002.74842329597,7.07552,6.38974,38485702442.9009
"Singapore","SGP",1994,3427.979,0.512388417694663,29288.15606,57160.06656,168249.39087609,2.94347786840804,1035.40015493992,7.22346,6.59932,39001717292.0907
"Singapore","SGP",1995,3542.866,0.499887927381885,31249.66985,62513.35177,178874.476319908,2.86138034924164,1109.489832347,7.3714,6.8089,44825197237.8642
"Singapore","SGP",1996,3672.284,0.512335794310491,32874.68632,64166.28837,182100.02642344,2.83793922087876,1132.06209506017,7.51228,6.96726,49820802917.6491
"Singapore","SGP",1997,3802.309,0.506791359302629,35096.83426,69253.02418,192983.532297341,2.78664411529156,1198.39133282099,7.65316,7.12562,59579938420.6392
"Singapore","SGP",1998,3904.528,0.505663577113507,32501.17027,64274.29568,207225.983860996,3.22408797589481,1086.14862375043,7.79404,7.28398,45622319058.6433
"Singapore","SGP",1999,3967.753,0.509555662250246,34318.27323,67349.41003,212789.60920808,3.15948735279635,1128.10707619206,7.93492,7.44234,49913323009.8866
"Singapore","SGP",2000,4036.753,0.513670647174815,37210.59415,72440.56937,219099.587164238,3.02454258807874,1201.62236245453,8.0758,7.6007,62480919758.0591
"Singapore","SGP",2001,4120.228,0.514870710468255,35519.48635,68987.19548,230763.614695449,3.34502095772758,1124.72421543788,8.15482,7.71006,49713547646.3653
"Singapore","SGP",2002,4197.776,0.516353687764794,36340.94871,70379.95384,235234.564002732,3.34235178013199,1140.11484210806,8.23384,7.81942,46305379533.6133
"Singapore","SGP",2003,4276.788,0.518886944701909,36262.88968,69885.91648,236841.872309709,3.38897855589385,1129.5449102385,8.31286,7.92878,32582381939.1796
"Singapore","SGP",2004,4353.893,0.521613507057385,39878.80306,76452.78069,231892.400560969,3.03314540646002,1244.41273551343,8.39188,8.03814,48785362452.0366
"Singapore","SGP",2005,4425.72,0.526046462549267,41988.61672,79819.21695,233588.801733279,2.92647323112181,1296.05507396949,8.4709,8.1475,48596641867.6479
"Singapore","SGP",2006,4492.15,0.531252556039363,45148.82213,84985.60923,234569.924079435,2.76011346161688,1378.01713004228,8.60432,8.28334,56653040772.4685
"Singapore","SGP",2007,4553.009,0.535562480907428,49536.65926,92494.64073,239031.195414159,2.58427075912335,1490.38467196084,8.73774,8.41918,62742749118.4618
"Singapore","SGP",2008,4608.167,0.54233603339508,50438.26362,93001.86695,244332.576000829,2.6271792600915,1487.64009693092,8.87116,8.55502,86653390957.6769
"Singapore","SGP",2009,4657.542,0.545240997628187,48701.68948,89321.40043,260149.608135553,2.91251152448543,1399.20430131112,9.00458,8.69086,69923324707.5278
"Singapore","SGP",2010,4701.069,0.552577309675479,55862.41792,101094.3029,265977.204463477,2.63098114170267,1571.97346030342,9.138,8.8267,77127726664.9335
"Solomon Islands","SLB",1950,106.647,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands","SLB",1951,107.978,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands","SLB",1952,109.424,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands","SLB",1953,110.989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands","SLB",1954,112.677,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands","SLB",1955,114.495,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands","SLB",1956,116.446,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands","SLB",1957,118.537,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands","SLB",1958,120.775,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands","SLB",1959,123.166,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands","SLB",1960,126.363,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands","SLB",1961,129.642,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands","SLB",1962,133.007,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands","SLB",1963,136.459,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands","SLB",1964,140,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands","SLB",1965,143,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands","SLB",1966,147,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands","SLB",1967,151,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands","SLB",1968,154,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands","SLB",1969,158,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Solomon Islands","SLB",1970,163,0.386348961821697,1218.169315,3153.028571,4933.17460998634,1.56458290779831,185.219088902385,NA,NA,30195119.0775556
"Solomon Islands","SLB",1971,168.5,0.384162485383711,1323.501416,3445.160489,4977.82131410823,1.44487356394625,201.772987135633,NA,NA,50971259.7798368
"Solomon Islands","SLB",1972,174.5,0.381976009028083,1232.784551,3227.38738,5308.83222974984,1.64493183020064,185.005552456037,NA,NA,51127271.6235167
"Solomon Islands","SLB",1973,180.5,0.379789532440888,1315.873481,3464.74394,5598.01145810168,1.61570712152012,195.131125480284,NA,NA,56350975.1986318
"Solomon Islands","SLB",1974,186.5,0.377603055928675,1525.42384,4039.755018,5922.50823849468,1.46605628611281,223.281704024136,NA,NA,62232318.0436713
"Solomon Islands","SLB",1975,193,0.375416579531611,1360.22989,3623.25471,6269.89984742131,1.73046069052686,196.49220709486,NA,NA,71125489.5937975
"Solomon Islands","SLB",1976,199.5,0.373230102995149,1483.470995,3974.682061,6690.30729381722,1.68323080717908,210.937457048367,NA,NA,68393592.0364283
"Solomon Islands","SLB",1977,207.278,0.37104362643116,1589.810349,4284.699253,6977.84727706919,1.6285500720228,224.222844202164,NA,NA,71036661.8150645
"Solomon Islands","SLB",1978,215.085,0.368857150022345,1662.461484,4507.060481,7253.9598565276,1.60946583413013,232.827890522594,NA,NA,81482444.9734475
"Solomon Islands","SLB",1979,222.917,0.366670673598362,1966.624906,5363.463859,7615.26820096175,1.41984143105265,272.615340586779,NA,NA,91428490.1358362
"Solomon Islands","SLB",1980,230.768,0.364484197127617,1762.494901,4835.586604,8043.29155739336,1.66335384227013,241.344771829388,NA,NA,92770453.0216084
"Solomon Islands","SLB",1981,238.737,0.358837516097636,1846.504885,5145.796641,8506.23274290012,1.65304487066692,252.08104971029,NA,NA,109412231.861575
"Solomon Islands","SLB",1982,246.927,0.358685994676937,1766.436528,4924.74352,8969.24993633708,1.82126234592966,237.02723045107,NA,NA,110378335.359844
"Solomon Islands","SLB",1983,255.347,0.352857837013453,1596.995341,4525.888824,9512.79495388888,2.10186226922857,213.599961280661,NA,NA,104012845.575568
"Solomon Islands","SLB",1984,264.01,0.354323058812973,1631.478938,4604.495523,9724.75053953889,2.11201216093329,215.719413993844,NA,NA,101722180.625392
"Solomon Islands","SLB",1985,272.932,0.35662372296829,1637.325954,4591.186308,9830.48123192771,2.14116364975179,214.321952507054,NA,NA,119577722.082321
"Solomon Islands","SLB",1986,282.121,0.349101156632181,1611.067546,4614.901771,10346.4348813907,2.24196210337728,211.786798423777,NA,NA,118670993.764715
"Solomon Islands","SLB",1987,291.544,0.351879962305821,1609.820309,4574.91327,10493.7516582051,2.2937596931111,208.964544466239,NA,NA,106889636.557455
"Solomon Islands","SLB",1988,301.178,0.354021129142433,1612.71902,4555.431547,10493.341594314,2.30347915143724,208.077404233756,NA,NA,160357275.248133
"Solomon Islands","SLB",1989,311.037,0.353126147949322,1654.657837,4685.741474,11035.2743895662,2.35507538151606,210.466968118044,NA,NA,146576989.619531
"Solomon Islands","SLB",1990,321.133,0.356922013382504,1667.40127,4671.612306,11219.0036248308,2.40152711525776,208.680578026566,NA,NA,78003055.4791333
"Solomon Islands","SLB",1991,331.47,0.359370043199758,1676.018002,4663.766593,10802.2144683671,2.31619963241311,210.975751254724,NA,NA,66968746.4230245
"Solomon Islands","SLB",1992,342.04,0.362374018897403,1745.526716,4816.920157,10299.0227356643,2.13809288922875,221.396512476239,NA,NA,67704017.8441947
"Solomon Islands","SLB",1993,352.836,0.365286680989614,1814.959141,4968.588332,9835.33065986067,1.97950202404908,231.901394417459,NA,NA,82166666.8570673
"Solomon Islands","SLB",1994,363.851,0.368024720158001,1915.001652,5203.459298,9512.24035626195,1.82806087479498,245.582767949759,NA,NA,87297444.432139
"Solomon Islands","SLB",1995,375.074,0.371092917067669,2013.663895,5426.306465,9229.43506090212,1.70086874385598,258.689784225573,NA,NA,77944967.5734458
"Solomon Islands","SLB",1996,386.494,0.374483776953543,1723.007031,4601.019155,8881.62115323447,1.93035952558091,222.172325000815,NA,NA,68803775.5215986
"Solomon Islands","SLB",1997,398.091,0.377075304547219,1616.635828,4287.30232,8508.16081683966,1.98450218384405,210.009470004925,NA,NA,73048511.2814997
"Solomon Islands","SLB",1998,409.841,0.380045799178842,1641.901806,4320.273529,8176.64803847211,1.89262276649524,214.446753618917,NA,NA,115756659.376476
"Solomon Islands","SLB",1999,421.716,0.382883959024529,1672.991258,4369.44724,8131.15060151843,1.86091058088126,217.29137998447,NA,NA,77142641.0827355
"Solomon Islands","SLB",2000,433.73,0.385616981356125,1401.91322,3635.506961,7840.12924143507,2.15654359228033,183.002591532853,NA,NA,58436750.2132045
"Solomon Islands","SLB",2001,445.906,0.388266481290677,1218.580193,3138.515045,7457.09556983811,2.37599484562551,160.645159904787,NA,NA,55269326.3543156
"Solomon Islands","SLB",2002,458.223,0.390245934490158,1198.920271,3072.217197,7095.72942658036,2.3096444592229,159.877089537537,NA,NA,38771308.009356
"Solomon Islands","SLB",2003,470.654,0.392752011849182,1240.141507,3157.568821,6662.12529370525,2.10989076450133,167.808991087251,NA,NA,60322053.9513157
"Solomon Islands","SLB",2004,483.173,0.394630120464425,1301.847465,3298.905475,6387.46887468638,1.93623882923968,177.798027835337,NA,NA,82524952.0749196
"Solomon Islands","SLB",2005,495.751,0.396485775935676,1586.086676,4000.362112,6244.34560023098,1.56094509082056,217.23859976513,NA,NA,134284780.808257
"Solomon Islands","SLB",2006,508.382,0.397745341542731,1560.545899,3923.480016,6369.82059959623,1.62351294606319,211.655249598003,NA,NA,131378075.364844
"Solomon Islands","SLB",2007,521.065,0.399019114238289,1590.218269,3985.318528,6455.12429828577,1.61972606529025,214.039947187239,NA,NA,161941539.404651
"Solomon Islands","SLB",2008,533.776,0.400328485106311,1826.983154,4563.710108,6661.79716101212,1.45973276202059,242.542350127645,NA,NA,184256045.020392
"Solomon Islands","SLB",2009,546.494,0.401091342720806,1700.696043,4240.171407,6945.33215688578,1.63798381957387,222.238385279373,NA,NA,161797852.190291
"Solomon Islands","SLB",2010,559.198,0.403236059567937,1973.86698,4895.06564,7063.90106561599,1.44306564714748,255.119497292627,NA,NA,398359723.323232
"Sierra Leone","SLE",1950,2087.055,NA,NA,NA,NA,NA,NA,0.439,0.4413,NA
"Sierra Leone","SLE",1951,2114.827,NA,NA,NA,NA,NA,NA,0.44974,0.44626,NA
"Sierra Leone","SLE",1952,2143.249,NA,NA,NA,NA,NA,NA,0.46048,0.45122,NA
"Sierra Leone","SLE",1953,2172.336,NA,NA,NA,NA,NA,NA,0.47122,0.45618,NA
"Sierra Leone","SLE",1954,2202.105,NA,NA,NA,NA,NA,NA,0.48196,0.46114,NA
"Sierra Leone","SLE",1955,2232.573,NA,NA,NA,NA,NA,NA,0.4927,0.4661,NA
"Sierra Leone","SLE",1956,2263.758,NA,NA,NA,NA,NA,NA,0.50202,0.47182,NA
"Sierra Leone","SLE",1957,2295.678,NA,NA,NA,NA,NA,NA,0.51134,0.47754,NA
"Sierra Leone","SLE",1958,2328.351,NA,NA,NA,NA,NA,NA,0.52066,0.48326,NA
"Sierra Leone","SLE",1959,2361.885,NA,NA,NA,NA,NA,NA,0.52998,0.48898,NA
"Sierra Leone","SLE",1960,2396.304,NA,NA,NA,NA,NA,NA,0.5393,0.4947,NA
"Sierra Leone","SLE",1961,2431.632,0.437080457532745,430.8385766,985.7191489,433.940563068769,0.440227384801258,130.199638173095,0.56532,0.50126,42966342.7772991
"Sierra Leone","SLE",1962,2467.895,0.434001277382656,527.7389925,1215.984883,444.877287943473,0.365857581095827,159.287402770583,0.59134,0.50782,58556611.4435693
"Sierra Leone","SLE",1963,2505.118,0.430922097214729,598.6071055,1389.130679,469.158359917559,0.3377352231939,178.773557731456,0.61736,0.51438,79640387.4434106
"Sierra Leone","SLE",1964,2543.14,0.427842916496224,608.9922521,1423.401507,510.736452845845,0.358814045323225,178.071794791263,0.64338,0.52094,86165880.6969498
"Sierra Leone","SLE",1965,2581.979,0.424763736708848,605.2007432,1424.793811,554.864568995701,0.389434993829925,173.389590961016,0.6694,0.5275,94452638.0236554
"Sierra Leone","SLE",1966,2621.656,0.421684556492729,635.9171402,1508.039909,602.867900295308,0.399769194898216,178.513931495754,0.71152,0.54498,125344105.500289
"Sierra Leone","SLE",1967,2662.19,0.418605376048845,595.8103817,1423.322336,674.648512060375,0.473995591157768,162.284637260125,0.75364,0.56246,92443423.5840615
"Sierra Leone","SLE",1968,2703.603,0.415526195994168,637.6108851,1534.466157,711.370645781458,0.463594874697167,171.893188540402,0.79576,0.57994,90646785.6858218
"Sierra Leone","SLE",1969,2745.967,0.412447015435655,665.9571701,1614.649022,743.32389522539,0.460362521574295,178.24557993109,0.83788,0.59742,114173506.790369
"Sierra Leone","SLE",1970,2789.306,0.409367835433561,748.6365572,1828.762527,793.031736506643,0.433643912098076,197.572786389513,0.88,0.6149,156308841.272943
"Sierra Leone","SLE",1971,2833.646,0.407777265585659,767.8906055,1883.112842,871.921649335362,0.463021455692118,197.113873046788,0.93458,0.64374,138213572.439033
"Sierra Leone","SLE",1972,2879.013,0.406186695484668,788.8623245,1942.117586,928.040195480621,0.477849643178413,199.107028928578,0.98916,0.67258,121638151.215596
"Sierra Leone","SLE",1973,2925.433,0.404596125745468,783.8703687,1937.414421,964.658488833552,0.497910244900336,196.079111926697,1.04374,0.70142,150116776.137083
"Sierra Leone","SLE",1974,2973.542,0.403005555752396,760.0064564,1885.846102,1020.8982747252,0.541347607125792,187.288922805376,1.09832,0.73026,175228059.518411
"Sierra Leone","SLE",1975,3030.393,0.401414985795498,765.7015521,1907.506145,1089.42164221447,0.571123529572936,185.381878877169,1.1529,0.7591,154133713.498471
"Sierra Leone","SLE",1976,3088.374,0.399824415980732,784.6541917,1962.496937,1133.65224229977,0.577658095116695,188.212748635635,1.21634,0.80736,140193167.464662
"Sierra Leone","SLE",1977,3147.566,0.398233845981597,786.4353658,1974.807952,1161.613649665,0.588216007783726,187.861433433326,1.27978,0.85562,135060241.269678
"Sierra Leone","SLE",1978,3208.149,0.396643276023462,791.0498822,1994.361004,1181.73143670742,0.592536373473647,188.638721415115,1.34322,0.90388,143521553.845799
"Sierra Leone","SLE",1979,3270.506,0.395052706107075,771.3941951,1952.63615,1205.11803802472,0.617174908917221,183.489603839721,1.40666,0.95214,180208742.241568
"Sierra Leone","SLE",1980,3335.025,0.393462136276535,735.6968571,1869.803443,1252.71917725217,0.669973724747372,173.451494635015,1.4701,1.0004,221033097.622971
"Sierra Leone","SLE",1981,3402.148,0.391548736856856,811.8887489,2073.531779,1325.89167520322,0.639436389946557,188.744663395645,1.54354,1.0602,206667146.323417
"Sierra Leone","SLE",1982,3472.25,0.389189457635189,882.6145092,2267.827383,1381.51075163708,0.609178089123145,203.622253036271,1.61698,1.12,182964712.385476
"Sierra Leone","SLE",1983,3545.635,0.388105166015407,914.6444315,2356.692236,1408.25608941625,0.597556213706749,210.253059960686,1.69042,1.1798,175829343.738955
"Sierra Leone","SLE",1984,3622.544,0.385977899722264,983.948729,2549.235927,1428.54934994581,0.560383342638263,226.348844179596,1.76386,1.2396,150637349.209277
"Sierra Leone","SLE",1985,3703.092,0.385680222081089,982.4137109,2547.223463,1420.11438084696,0.557514643483387,226.61706193566,1.8373,1.2994,150818201.349526
"Sierra Leone","SLE",1986,3787.392,0.384330225226535,971.1334127,2526.820294,1413.39142702907,0.559355736688204,225.157735423644,1.9135,1.36918,152039806.249911
"Sierra Leone","SLE",1987,3875.583,0.382520090835267,1017.176784,2659.146038,1407.05635095964,0.529138426717592,237.30398181566,1.9897,1.43896,115843923.557782
"Sierra Leone","SLE",1988,3967.779,0.382577388073239,993.7837448,2597.601886,1368.02095652356,0.526647660635231,233.995950064068,2.0659,1.50874,141955611.297215
"Sierra Leone","SLE",1989,4064.153,0.382265192778012,980.9157176,2566.060777,1347.84427129921,0.525258124585414,232.302401437522,2.1421,1.57852,170070573.248394
"Sierra Leone","SLE",1990,4228.201,0.38103465297496,958.0181873,2514.254753,1327.31215535586,0.527914744427595,228.780105498314,2.2183,1.6483,155178988.034632
"Sierra Leone","SLE",1991,4334.898,0.380363628106713,829.1549346,2179.900688,1313.22492420741,0.602424198238252,199.062904352738,2.3031,1.72742,170048292.419174
"Sierra Leone","SLE",1992,4246.282,0.380371363363768,755.8041021,1987.016308,1365.44961430466,0.687185912268144,179.10575405281,2.3879,1.80654,189966023.629872
"Sierra Leone","SLE",1993,4099.669,0.379872986766881,809.9696816,2132.211844,1453.14834681377,0.681521562176337,188.246553655318,2.4727,1.88566,91464576.9022158
"Sierra Leone","SLE",1994,3977.955,0.379402033035723,857.5953265,2260.386745,1470.10423533329,0.650377303169545,198.79252147552,2.5575,1.96478,155867332.318763
"Sierra Leone","SLE",1995,3881.436,0.378918792264825,800.0244124,2111.334747,1524.04577680972,0.72183995407419,183.466914777906,2.6423,2.0439,98298635.4926408
"Sierra Leone","SLE",1996,3810.5,0.378426377346885,602.2264022,1591.396473,1529.33965813418,0.961004805578817,138.126521313116,2.7092,2.12418,117879840.692806
"Sierra Leone","SLE",1997,3765.211,0.377913273805738,513.2355878,1358.077695,1539.6896300552,1.13372720553753,117.610714448633,2.7761,2.20446,53847341.5598764
"Sierra Leone","SLE",1998,3745.727,0.377307107987316,511.1764547,1354.80208,1495.27465597007,1.10368494265234,118.477404268899,2.843,2.28474,60090637.3102797
"Sierra Leone","SLE",1999,3735.565,0.3771015276115,475.8481122,1261.856761,1452.80729539695,1.15132504757959,111.414245008511,2.9099,2.36502,42931342.0158126
"Sierra Leone","SLE",2000,3809.058,0.376683003144699,476.6480015,1265.382291,1370.69923423803,1.08322934814806,113.913281345709,2.9768,2.4453,81388257.0626103
"Sierra Leone","SLE",2001,4043.412,0.37665090552462,530.6869672,1408.962409,1267.32344051772,0.899472854933858,130.197781382649,3.05866,2.53628,102142569.795187
"Sierra Leone","SLE",2002,4286.828,0.375933050863468,635.6616078,1690.890456,1189.16696026051,0.703278533532933,159.600603074781,3.14052,2.62726,155005341.285155
"Sierra Leone","SLE",2003,4465.683,0.375186574336909,641.0969456,1708.741702,1167.697081137,0.683366643285093,162.268051174454,3.22238,2.71824,242862502.35122
"Sierra Leone","SLE",2004,4602.202,0.383061322563097,684.3119799,1786.429325,1180.94105280872,0.661062285690325,169.00897422218,3.30424,2.80922,209954647.190149
"Sierra Leone","SLE",2005,4708.054,0.383583958958283,727.0988185,1895.540211,1199.90607675147,0.63301536405733,178.381817340179,3.3861,2.9002,393636121.625382
"Sierra Leone","SLE",2006,4817.621,0.383622557075797,776.5397455,2024.228584,1315.13824025028,0.649698482990239,184.757644998074,3.45078,2.97216,1263010269.07751
"Sierra Leone","SLE",2007,4918.325,0.383769457985981,808.4168478,2106.516897,1879.59777018671,0.892277566281829,170.690744779827,3.51546,3.04412,1534780093.36888
