country,country isocode,year,POP,XRAT,Currency_Unit,PPP,cgdp,cc,cg,ci,p,pc,pg,pi,openc,cgnp,y,yEKS,yCPDW,rgdpl,rgdpl2,rgdpch,rgdptt,openk,kc,kg,ki,rgdpeqa,rgdpwok,rgdpl2wok,rgdpl2pe,rgdpl2te,rgdpl2th,grgdpch,grgdpl2
Cyprus,CYP,1951,502,0.357143014,Cyprus Pound,0.245185892,392.5884858,53.12493768,13.46744582,48.82188231,68.65201974,118.5162202,40.11169088,22.26570477,73.83988703,na,17.9026217,15.64552516,14.18628659,2669.747137,2582.939732,2644.072888,2464.000207,32.35776808,45.95547268,16.12865212,43.93441851,3208.365987,6353.135165,6206.245417,na,na,na,2.658305183,-0.10292899
Cyprus,CYP,1952,508,0.357242826,Cyprus Pound,0.244486276,461.5203211,49.97080328,13.13498662,47.52511632,68.43700088,118.9334312,40.87103313,22.96065623,60.24855794,na,20.26846317,17.51252085,16.10971303,2906.860667,2820.748155,2875.365014,2786.711524,30.01931507,45.5702497,16.53808206,43.63494335,3487.756063,6947.768928,6815.797745,na,na,na,8.747570008,9.206890112
Cyprus,CYP,1953,515,0.357143014,Cyprus Pound,0.234710938,520.9480846,48.47954531,12.43500775,50.58662669,65.7190339,118.6977851,41.65040197,20.86346051,54.34232085,na,22.09121577,18.70351276,17.08679317,3216.554268,3073.586477,3189.746658,3105.721196,29.21374457,44.52456524,15.76841142,46.85499919,3867.693081,7740.635014,7458.746308,na,na,na,10.93362553,8.963519926
Cyprus,CYP,1954,523,0.357143014,Cyprus Pound,0.220667595,578.5124075,37.2276518,9.388672007,62.33314828,61.78689935,130.4027705,47.5881478,22.94560215,63.13702015,na,25.01377773,19.54126678,18.42186467,3475.387073,3099.464879,3478.116014,3421.313684,29.88433732,34.93073071,12.08800183,59.26756213,4215.825514,8483.490587,7559.920663,na,na,na,9.04050971,0.841961059
Cyprus,CYP,1955,530,0.357242826,Cyprus Pound,0.227654352,586.3705033,36.16174263,10.51946428,68.24364584,63.72538088,137.5926208,50.03196476,26.69452348,65.76547186,na,23.59186826,18.30541069,17.7350603,3630.680202,3204.799767,3628.237731,3489.531338,28.84079775,32.99504115,12.77353535,62.93768525,4396.196615,8894.884817,7856.796303,na,na,na,4.316179108,3.398486274
Cyprus,CYP,1956,536,0.357143014,Cyprus Pound,0.233592838,679.4899412,35.78419883,14.94471816,63.36326087,65.405966,133.5141326,55.96096145,29.16977465,74.56135892,na,26.47216135,21.20443706,21.02418319,4018.771208,3719.04808,3962.74437,3926.150782,31.15979509,33.3579845,18.34537207,58.70833864,4816.0291,9763.123391,9162.722072,na,na,na,9.219534771,16.04619167
Cyprus,CYP,1957,546,0.357242826,Cyprus Pound,0.244205751,674.303868,34.52810877,21.64127197,65.39657092,68.3584759,149.0980538,58.96495898,28.8380968,76.22599944,na,25.41193555,19.89833229,19.72713143,4181.259868,4037.873134,4059.805215,3773.673535,30.9184464,29.64259839,24.23331509,55.10031799,4948.959367,10055.13944,10000.81907,na,na,na,2.449333995,8.57275965
Cyprus,CYP,1958,558,0.357143015,Cyprus Pound,0.252251615,613.9725977,35.36806689,26.14819765,50.66008276,70.63042109,141.4623863,58.28797627,27.55001387,76.54446644,na,23.10552729,18.8918364,18.5217839,3544.234571,3661.90205,3381.992194,3332.342198,36.30889224,31.71928277,30.17205478,43.98278794,4135.242054,8410.112861,9106.174043,na,na,na,-16.695703,-9.311116791
Cyprus,CYP,1959,567,0.357143015,Cyprus Pound,0.248820876,647.2465676,37.72843779,25.97237246,51.58052498,69.6698146,135.6776761,57.21696673,27.65892978,80.0929932,na,22.93530989,19.03421341,18.56821357,3720.29049,3805.405671,3564.241602,3449.142043,39.2139192,33.52348067,28.66263523,45.04270798,4371.385787,8912.690444,9515.74179,na,na,na,5.388818108,3.918827398
Cyprus,CYP,1960,573,0.357143015,Cyprus Pound,0.250171507,619.1637271,48.46431925,17.29892138,45.60881554,70.04799092,118.319389,52.46567259,25.42316833,81.82182017,na,21.44913256,19.33228344,17.59635182,3393.961974,3342.628437,3312.896967,3260.391994,48.67436703,44.18175023,19.28364888,43.35158799,4075.563301,8322.2401,8396.927733,na,na,na,-7.051840559,-12.16104862
Cyprus,CYP,1961,578.7,0.357143015,Cyprus Pound,0.243985857,688.5328099,46.06881896,15.63785804,48.45335595,68.31600981,118.3746808,49.34940212,26.8421698,78.78058921,na,23.47119622,20.98997846,19.30814833,3720.913927,3574.073298,3641.374699,3592.417303,45.93919164,42.02134242,17.01222918,46.92128534,4467.077005,9114.249379,8945.796033,na,na,na,9.915120688,6.924037938
Cyprus,CYP,1962,576,0.357143015,Cyprus Pound,0.23654502,798.3507928,43.0100546,14.47320329,54.36210486,66.23257643,118.6187529,50.56016725,28.9584063,79.90341793,na,25.71241905,22.65785214,21.38968162,4313.952195,4006.460794,4219.077381,4183.175339,43.51980109,38.70960871,15.31486146,53.58599816,5161.279062,10522.08866,9991.837521,na,na,na,15.86496116,12.0978911
Cyprus,CYP,1963,582.3,0.357143015,Cyprus Pound,0.23635399,825.172513,46.1725727,14.47823838,51.60585648,66.17908808,113.420071,50.03862873,28.44010978,80.75733207,na,25.55134122,22.9115586,21.4600263,4402.659306,4134.918673,4317.237776,4268.171896,46.55103901,41.8199309,15.3680189,50.89425976,5266.60817,10728.15468,10275.09936,na,na,na,2.326584366,3.206268226
Cyprus,CYP,1964,586.5,0.357143015,Cyprus Pound,0.245081618,729.1982706,48.18270506,16.44325149,44.20123415,68.62282273,112.8701919,57.33830816,24.58776656,72.47341203,na,21.281192,19.3374045,17.56266975,3761.685516,3664.8209,3693.751977,3695.2975,45.70421482,44.63189587,17.7682955,44.27906226,4493.46485,9145.911675,9074.276904,na,na,na,-14.44177576,-11.36897266
Cyprus,CYP,1965,590.8,0.357143015,Cyprus Pound,0.24082636,926.2102285,43.90338974,12.63164224,49.73884536,67.43135112,113.9901032,62.53279083,27.57899503,76.09790906,na,25.20786886,22.60799504,21.01421065,4677.016165,4348.305212,4596.259579,4643.392976,47.55848635,41.00180533,13.45751471,50.60960983,5575.837571,11339.91023,10728.15621,na,na,na,24.43335684,18.64986941
Cyprus,CYP,1966,595,0.357143015,Cyprus Pound,0.232187905,1037.718545,46.5769296,11.07815598,46.34719378,65.01258464,104.3554142,61.07027736,26.41705032,79.41780006,na,26.08604447,23.79870725,22.0396183,4915.5174,4568.25972,4848.613934,5019.475872,50.3435483,44.97653231,11.9845578,48.95799577,5858.625364,11919.93843,11230.7095,na,na,na,5.490428705,5.05839627
Cyprus,CYP,1967,599.4,0.362103313,Cyprus Pound,0.231084478,1182.953126,48.60512997,9.80495415,45.90379503,63.81727794,98.27414796,62.5539629,27.60254017,78.083766,na,28.53691599,26.46895286,24.79066699,5447.781623,5028.409831,5385.072152,5538.275392,50.53803617,46.80429385,10.34699606,48.56327623,6481.104872,13191.82176,12318.10537,na,na,na,11.06415617,10.07276597
Cyprus,CYP,1968,604.3,0.416667014,Cyprus Pound,0.230039347,1281.43515,51.09931562,9.492593614,44.52135847,55.20939723,81.8858899,57.16590051,24.17434222,86.11682028,na,28.60720093,26.85233089,25.19767489,5685.675966,5256.350323,5630.097533,5804.271923,55.89803308,49.35103132,9.856681447,47.71198072,6749.313958,13743.31407,12830.98081,na,na,na,4.550085391,4.533053198
Cyprus,CYP,1969,609.4,0.416667014,Cyprus Pound,0.227029916,1475.974948,49.27968792,8.85251851,49.11442958,54.48713438,82.58751872,60.89347973,25.13750182,88.56007074,na,30.70497133,28.54770821,27.14105145,6360.808081,5764.575748,6278.926067,6420.515325,54.62210005,46.98041461,8.981435698,51.61221617,7497.595531,15273.15125,14022.02166,na,na,na,11.52428586,9.668789049
Cyprus,CYP,1970,614.6,0.416666999,Cyprus Pound,0.243919816,1580.507637,50.28080781,9.346864251,49.94867391,58.540709,88.11705026,59.70158754,28.55046525,85.3927627,98.62023472,31.61817093,29.85834513,28.56116881,6383.67289,5777.35462,6302.92125,6525.990332,55.99658366,49.2262333,9.185784578,52.69766351,7496.838062,15277.71069,14003.78475,na,na,na,0.382154256,0.221679319
Cyprus,CYP,1971,619.8,0.410730598,Cyprus Pound,0.244785691,1802.230865,51.0253599,8.886999053,47.65934288,59.59762721,86.6508707,65.39466483,29.55273639,83.28871949,98.45964714,33.61051313,31.97983306,30.6758703,6962.534643,6341.811285,6884.227538,7082.101089,55.78548353,50.07996703,8.604496686,50.05951722,8138.146446,16491.59851,15192.20638,na,na,na,9.222807412,9.77015784
Cyprus,CYP,1972,626.3,0.383572369,Cyprus Pound,0.252751347,1962.470299,53.01113582,9.182818853,45.00900723,65.89404428,91.58453865,71.49229057,34.49388564,84.81992594,98.36234045,33.61471077,32.49652944,31.348666,7213.342849,6626.102671,7141.859262,7431.608657,59.32534511,52.57958996,8.84764314,48.43314755,8391.350727,16911.0028,15689.75763,na,na,na,3.742347596,4.482810559
Cyprus,CYP,1973,633.9,0.349950503,Cyprus Pound,0.264006353,2061.216061,57.80234824,10.30665882,45.37992884,75.44105543,94.51399209,79.43109779,50.2408279,93.27068778,98.71477136,31.88715392,31.65819545,31.50233316,7255.362742,6708.795742,7193.477611,7422.279096,66.51855868,56.81215396,9.688259869,48.58328067,8400.900699,16838.583,15704.03357,na,na,na,0.722757856,1.247989575
Cyprus,CYP,1974,640.7,0.364692711,Cyprus Pound,0.297876604,1668.841578,63.47996643,14.83381992,41.61398782,81.67879297,102.2674705,77.91187908,51.61460298,95.96191743,99.23249147,24.00864088,24.02582877,23.45226771,5619.43001,5435.536374,5613.207493,5366.896448,64.01277618,59.38251901,13.17105674,41.33259298,6515.988292,12991.01338,12579.81748,na,na,na,-21.9680967,-18.97895564
Cyprus,CYP,1975,610.5,0.368907243,Cyprus Pound,0.287693427,1530.008509,64.55785541,18.95419163,37.69417854,77.98530174,98.09638137,71.88209239,46.6105161,92.17898851,100.7782101,20.34732311,20.39680711,19.74817089,4690.989597,4693.846128,4707.451729,4437.758317,58.55026663,60.88504842,16.77566707,37.01541004,5431.915466,10773.04661,10741.91007,na,na,na,-16.13615326,-13.64520803
Cyprus,CYP,1976,598.6,0.410495692,Cyprus Pound,0.292653536,2083.793031,57.76121397,17.42099322,37.01291473,71.29271796,88.45691591,62.90558993,48.45439745,106.4095292,100.688829,25.1044211,25.29025667,24.79963415,5782.463551,5739.933406,5797.297114,5752.242254,73.94087536,56.95732602,16.3607954,38.20093182,6677.977885,13120.58387,12990.75693,na,na,na,23.15149357,22.28635642
Cyprus,CYP,1977,598.4,0.408121577,Cyprus Pound,0.28562429,2680.336455,56.78092226,14.72863368,47.56389032,69.98509912,89.24468732,63.24775859,49.0796317,110.5084745,102.0089813,29.30619172,29.28386852,29.11203109,7343.099634,6955.363248,7323.383067,7022.337612,73.00778432,53.40530793,13.02924072,46.43038747,8421.408706,16393.33496,15569.52551,na,na,na,26.3240942,21.17498158
Cyprus,CYP,1978,601,0.373512583,Cyprus Pound,0.28647445,3167.128706,56.48488026,13.25927446,50.05838954,76.69740269,97.08797486,72.37407,54.83423883,101.2151131,101.875617,30.96119031,30.86372842,30.7935416,8190.148069,7668.788129,8157.205854,7742.413327,68.98367729,53.18116701,11.50503131,47.30647316,9364.169623,18062.45622,16980.95552,na,na,na,11.38575955,10.25719083
Cyprus,CYP,1979,605.1,0.354443864,Cyprus Pound,0.285215099,3800.828417,54.03297232,12.23654714,52.70144003,80.46834146,100.9988378,83.23871419,58.77588793,107.7967171,101.3337567,33.61742734,33.40954645,33.64162247,9008.601967,8320.808841,8967.033333,8562.259595,73.75474154,50.88775356,10.86733398,49.87290396,10276.20517,19643.31332,18227.68457,na,na,na,9.927755817,8.502265298
Cyprus,CYP,1980,611,0.353051687,Cyprus Pound,0.291619736,4438.550324,53.57234126,12.4680859,51.68440587,82.59972889,102.6140968,89.6732408,60.14789486,107.8151591,101.5783243,36.50458179,36.31709832,36.6830878,9533.298122,8844.626863,9491.895025,9015.101307,74.47734487,50.28119237,11.02288675,48.74122732,10859.11202,20573.07133,19170.15926,na,na,na,5.853236774,6.295277687
Cyprus,CYP,1981,617.9,0.421430759,Cyprus Pound,0.303477057,4875.053723,53.26688993,12.97999812,46.72026931,72.01113121,87.85007427,80.10774064,51.70334563,112.6727067,101.3242009,36.10271982,35.92964425,36.01591146,9482.299175,8979.959135,9450.257978,8999.115014,79.60741411,50.74270616,11.77447095,44.00662065,10821.33754,20299.52826,19289.30773,na,na,na,-0.438658954,1.530107197
Cyprus,CYP,1982,624.3,0.475385896,Cyprus Pound,0.308421494,5474.131508,55.71696766,12.47056515,45.21979452,64.87813316,77.5443444,77.41665533,45.81379752,115.9316373,101.1903663,39.35798421,39.18800243,39.38168359,9873.949472,9386.471927,9836.115663,9521.449932,83.64705703,53.90451619,11.63474693,43.15750722,11273.45825,21137.3619,20171.09811,na,na,na,4.083038645,4.526889101
Cyprus,CYP,1983,631.8,0.526640771,Cyprus Pound,0.318345854,5794.88985,57.85014076,12.67844295,43.16834296,60.44838748,71.07787217,72.80034411,42.57601366,115.4912063,99.973605,38.69544456,38.64408705,38.72732244,10244.42823,9824.846499,10203.79048,9763.158193,85.0074091,55.08783679,11.77162474,40.9351441,11705.54617,21918.35712,21104.3626,na,na,na,3.738008278,4.670280546
Cyprus,CYP,1984,639.9,0.58838586,Cyprus Pound,0.324127541,6604.309027,53.97395852,11.68775777,46.91480851,55.0875816,65.68427617,67.22049956,39.87378915,123.0745975,100.1869275,39.99582744,39.87825022,40.22690865,11160.93888,10487.96468,11115.99401,10847.74762,89.20234061,52.18803529,11.07683736,45.39427026,12763.66604,23835.64803,22488.9861,na,na,na,8.939849652,6.749399944
